Creature ID,Genome
466,"('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 5, -0.3149420598455259);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BD', 6, 0.22512928564959078);('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pop', 6, -0.22891698299362684);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 4, np.float64(0.4756746768760105));('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Sg', 5, np.float64(0.008860011944484103))"
467,"('IH', 'Pop', 2, 0.07899143578695345);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Pop', 4, np.float64(0.4756746768760105));('IH', 'Pop', 2, 0.07899143578695345);('HO', 0, 'Mrn', np.float64(0.16626483312510817));('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 4, 'Mfd', np.float64(0.6903684464318172));('HO', 4, 'Mfd', 0.8103162165445568);('HO', 2, 'Mfd', 0.9732052632694248);('HO', 2, 'Mfd', np.float64(-0.15947690297019812));('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Plr', 3, 0.17034864276340334);('IH', 'Pop', 6, -0.22891698299362684)"
468,"('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'Pop', 2, 0.07899143578695345);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sir', 4, np.float64(-0.6059716420761969));('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Sir', 3, np.float64(1.0));('IH', 'Rnd', 2, -0.05843115757917183);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, np.float64(1.0));('HO', 4, 'Mfd', 0.6450739821489437);('HO', 0, 'Mfd', -0.47778896992689157)"
469,"('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BD', 3, -0.19803359055135306);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 4, np.float64(-0.8101248023078839));('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BDx', 4, np.float64(1.0));('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LPF', 3, 0.514074902224009);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'Pfd', 6, 0.8781835049890583)"
470,"('IH', 'Bfd', 3, 0.18135821002145236);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 3, 'Mrn', -0.556282511217697);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'LPF', 3, 0.514074902224009);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'BD', 6, np.float64(-0.6295162728213187));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 2, 'Mfd', -0.2637875244401304);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'Bfd', 3, 0.18135821002145236);('IH', 'LPF', 3, 0.514074902224009);('IH', 'BDy', 5, -0.7107084609002312)"
471,"('IH', 'Sg', 5, np.float64(-0.1018291789508603));('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 4, 'Mfd', np.float64(0.6818853814556752));('HO', 1, 'Mfd', -0.21834678144256414);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 1, 'Mfd', 0.6031295353721156);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 2, 'Mfd', 0.4706939960036298);('IH', 'BDx', 4, 0.9503512111206192);('HO', 4, 'Mfd', -0.08450751336120921);('HO', 2, 'Mfd', np.float64(-0.15947690297019812));('IH', 'Sg', 5, np.float64(0.008860011944484103))"
472,"('HO', 0, 'Mfd', -0.48056183758896287);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Sir', 1, np.float64(0.12534695989345968));('IH', 'BD', 1, 0.3255110212965773);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 1, 'Mfd', -0.29473661658821415);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Blr', 0, np.float64(0.5493050664981488));('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 2, 'Mfd', 0.4706939960036298);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Rnd', 6, 0.027851649784305987)"
473,"('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Blr', 0, np.float64(0.5493050664981488));('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 2, np.float64(0.7059062175734038));('IH', 'Pfd', 4, np.float64(-0.794753758094599));('IH', 'Sir', 4, -0.637834707151796);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BD', 1, 0.3255110212965773);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, np.float64(1.0));('IH', 'BDy', 5, -0.7107084609002312);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'BDx', 4, np.float64(1.0))"
474,"('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BDx', 4, 0.9503512111206192);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'BD', 0, 0.1148929159335792);('IH', 'Pfd', 6, np.float64(0.6873201435771115));('IH', 'BD', 6, -0.5376078667480122);('IH', 'Pfd', 4, -0.840105487897445);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Rnd', 6, 0.027851649784305987);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Pop', 6, -0.22891698299362684);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'LPF', 3, 0.514074902224009)"
475,"('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'LBf', 1, -0.2458765117513797);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BD', 6, -0.5376078667480122);('IH', 'BDy', 0, 0.8820930079635332);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', -0.08450751336120921);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BDx', 4, np.float64(0.9494187214867083));('HO', 3, 'Mfd', -0.9445790796557088);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BD', 6, -0.5376078667480122);('IH', 'LPF', 3, 0.514074902224009)"
476,"('IH', 'Rnd', 0, np.float64(-0.390361069902283));('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'Sir', 1, 0.1130223711751559);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mrn', -0.05436384262378535);('IH', 'BD', 6, 0.22512928564959078);('IH', 'Pfd', 4, -0.8373428503111018);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BD', 0, 0.1148929159335792);('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BD', 1, 0.3255110212965773);('IH', 'BDy', 5, -0.7107084609002312)"
477,"('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'BD', 6, -0.5376078667480122);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 0, 'Mrn', -0.05436384262378535);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BD', 1, 0.3255110212965773);('HO', 4, 'Mfd', np.float64(0.7763702330482258));('HO', 0, 'Mfd', -0.48056183758896287);('HO', 4, 'Mfd', 0.8103162165445568)"
478,"('HO', 0, 'Mfd', -0.5317982249516042);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('HO', 0, 'Mfd', -0.5317982249516042);('HO', 2, 'Mfd', 0.4706939960036298);('HO', 1, 'Mfd', 0.6031295353721156);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'LBf', 1, -0.2458765117513797);('IH', 'BD', 1, 0.3255110212965773);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BD', 6, -0.5376078667480122);('IH', 'BDx', 4, 0.9503512111206192);('HO', 1, 'Mfd', 0.6031295353721156)"
479,"('IH', 'BD', 6, -0.5376078667480122);('IH', 'Lx', 1, np.float64(0.8708470475454878));('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Rnd', 4, -0.11062073256176186);('IH', 'Rnd', 4, -0.11062073256176186);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'LBf', 5, 0.15006938106579648);('IH', 'Blr', 0, np.float64(0.5493050664981488));('HO', 3, 'Mfd', -0.9445790796557088);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 4, np.float64(0.4756746768760105));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BD', 1, 0.3255110212965773)"
480,"('IH', 'Plr', 4, 0.14301530103984605);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'LBf', 1, -0.2458765117513797);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 4, 'Mfd', -0.08450751336120921);('IH', 'LBf', 5, 0.15006938106579648);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 0, 0.1148929159335792);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'BDx', 0, -0.30870655124704394);('IH', 'Pop', 6, -0.22891698299362684)"
481,"('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'BDx', 4, np.float64(1.0));('IH', 'Sir', 4, -0.637834707151796);('IH', 'Sir', 1, np.float64(0.12534695989345968));('HO', 4, 'Mrn', -0.084664851042485);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BD', 0, 0.1148929159335792);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'Sir', 1, 0.1130223711751559);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'BD', 3, -0.19803359055135306);('HO', 3, 'Mrn', -0.556282511217697);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Pfd', 6, 0.8781835049890583)"
482,"('IH', 'Pop', 2, 0.07899143578695345);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Pop', 2, 0.07899143578695345);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 4, np.float64(0.4756746768760105));('IH', 'Pfd', 4, -0.8373428503111018);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 6, 0.22512928564959078)"
483,"('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'BD', 3, -0.19803359055135306);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'LBf', 5, 0.15006938106579648);('IH', 'Ly', 3, np.float64(0.7636131118699337));('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Sir', 4, -0.637834707151796);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BD', 0, 0.1148929159335792);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BD', 6, 0.22512928564959078);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Rnd', 0, np.float64(-0.36698444933992935))"
484,"('HO', 4, 'Mfd', 0.6450739821489437);('HO', 2, 'Mfd', 0.4706939960036298);('IH', 'Osc', 3, -0.14902831962437157);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'Pop', 6, -0.22891698299362684);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 4, 'Mrn', -0.084664851042485);('IH', 'BD', 1, 0.3255110212965773);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sir', 3, 0.9639463392384282);('IH', 'BD', 6, 0.22512928564959078);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'BDx', 4, 0.9503512111206192);('HO', 2, 'Mfd', -0.2637875244401304)"
485,"('IH', 'Blr', 2, 0.6381526476164059);('HO', 2, 'Mfd', 0.9732052632694248);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 6, np.float64(-0.6295162728213187));('HO', 2, 'Mfd', 0.8800738862798034);('IH', 'Pfd', 4, -0.8373428503111018);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mrn', -0.084664851042485);('HO', 4, 'Mfd', -0.08450751336120921);('IH', 'Pop', 1, -0.9021376589296068)"
486,"('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 2, 'Mfd', 0.4706939960036298);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 1, 'Mfd', np.float64(-0.1606760768145598));('HO', 4, 'Mfd', -0.08450751336120921);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 1, 0.3255110212965773);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'Pfd', 4, -0.840105487897445);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Pop', 2, np.float64(0.026853814371445746));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pop', 2, 0.07899143578695345)"
487,"('IH', 'Pop', 2, 0.07899143578695345);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 1, 'Mfd', np.float64(-0.1606760768145598));('IH', 'BD', 3, 0.7662865045214753);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Pfd', 4, -0.8373428503111018);('IH', 'BDx', 4, np.float64(1.0));('HO', 1, 'Mfd', 0.6031295353721156);('IH', 'BD', 6, 0.22512928564959078);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 0, 'Mfd', np.float64(-0.6372503949746472));('IH', 'BD', 6, 0.22512928564959078);('IH', 'BD', 6, np.float64(0.299697110902261));('HO', 2, 'Mfd', 0.9732052632694248)"
488,"('IH', 'BD', 3, -0.19803359055135306);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'BD', 3, 0.7662865045214753);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 0, 'Mrn', np.float64(0.16626483312510817));('IH', 'BD', 3, 0.7662865045214753);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDy', 5, -0.7107084609002312);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'BD', 6, np.float64(-0.6295162728213187));('IH', 'BDx', 0, -0.30870655124704394)"
489,"('IH', 'Pfd', 4, -0.8373428503111018);('HO', 1, 'Mfd', np.float64(-0.1606760768145598));('IH', 'BDx', 4, np.float64(1.0));('IH', 'Rnd', 4, -0.11062073256176186);('IH', 'Rnd', 0, np.float64(-0.49586469298537755));('IH', 'BDx', 0, -0.30870655124704394);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'Bfd', 3, 0.18135821002145236);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 2, 'Mfd', 0.4706939960036298);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 0, 'Mfd', -0.48056183758896287)"
490,"('HO', 1, 'Mfd', -0.29473661658821415);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 4, 'Mfd', -0.08450751336120921);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'BD', 2, np.float64(0.6793143071742216));('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BD', 6, -0.5376078667480122);('HO', 1, 'Mfd', -0.29473661658821415)"
491,"('IH', 'BD', 6, 0.22512928564959078);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Blr', 0, np.float64(0.5493050664981488));('HO', 4, 'Mfd', -0.08450751336120921);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Plr', 0, -0.9286876736202359);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'BD', 6, -0.5376078667480122);('IH', 'Pop', 4, np.float64(0.4756746768760105));('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'BD', 3, 0.7662865045214753)"
492,"('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 2, 0.07899143578695345);('HO', 2, 'Mfd', 0.8800738862798034);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LPF', 5, -0.9398769101153455);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'BD', 1, 0.3255110212965773)"
493,"('HO', 4, 'Mfd', 0.40998472998213975);('HO', 2, 'Mfd', 0.8800738862798034);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 2, 'Mfd', np.float64(-0.15947690297019812));('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Pfd', 6, np.float64(0.6873201435771115));('IH', 'BD', 6, -0.5376078667480122);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 4, np.float64(0.4756746768760105));('IH', 'Osc', 3, -0.14902831962437157);('IH', 'BD', 2, np.float64(0.7059062175734038));('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'Pfd', 6, np.float64(0.6873201435771115))"
494,"('HO', 1, 'Mfd', 0.6031295353721156);('IH', 'LPF', 3, 0.514074902224009);('IH', 'Pop', 2, 0.07899143578695345);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BDx', 4, 0.9503512111206192);('HO', 1, 'Mfd', 0.6031295353721156);('IH', 'LBf', 5, 0.15006938106579648);('IH', 'Pfd', 4, -0.8373428503111018)"
495,"('IH', 'Bfd', 3, 0.18135821002145236);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDy', 0, 0.8820930079635332);('IH', 'Pop', 2, 0.07899143578695345);('IH', 'Rnd', 4, -0.11062073256176186);('IH', 'LPF', 3, 0.514074902224009);('IH', 'Sir', 4, np.float64(-0.6059716420761969));('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 4, 'Mfd', -0.08450751336120921);('IH', 'BD', 6, 0.22512928564959078);('HO', 2, 'Mfd', 0.8800738862798034);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Pop', 4, np.float64(0.4756746768760105));('IH', 'Pfd', 6, 0.8781835049890583)"
496,"('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Blr', 0, np.float64(0.5493050664981488));('HO', 2, 'Mfd', np.float64(-0.15947690297019812));('IH', 'Pop', 6, -0.22891698299362684);('HO', 0, 'Mrn', -0.05436384262378535);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Sir', 3, 0.9639463392384282);('IH', 'Pfd', 4, np.float64(-0.794753758094599));('IH', 'BDx', 4, 0.9503512111206192);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 0, 'Mfd', np.float64(-0.6372503949746472));('IH', 'Sir', 4, -0.637834707151796);('IH', 'Sir', 4, -0.637834707151796)"
497,"('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pfd', 4, np.float64(-0.7874322510542752));('IH', 'Sfd', 4, np.float64(-0.8788142741047222));('IH', 'BDx', 4, np.float64(1.0));('IH', 'Sir', 4, -0.637834707151796);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Pfd', 6, np.float64(0.9611453071836015));('IH', 'Pop', 6, -0.22891698299362684);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 1, 'Mfd', -0.21834678144256414);('HO', 0, 'Mfd', -0.47778896992689157)"
498,"('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sfd', 5, -0.3149420598455259);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 2, 'Mfd', 0.4706939960036298);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'LBf', 5, np.float64(0.25815039020412883));('HO', 2, 'Mfd', 0.9732052632694248);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'LBf', 1, -0.2458765117513797);('IH', 'BDy', 5, -0.7107084609002312);('IH', 'BD', 1, 0.3255110212965773)"
499,"('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'LBf', 5, np.float64(0.25815039020412883));('IH', 'LBf', 5, 0.15006938106579648);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 3, 'Mrn', -0.556282511217697);('IH', 'BDx', 3, np.float64(0.8336712932311756));('HO', 2, 'Mfd', -0.2637875244401304);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'BD', 1, 0.3255110212965773);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Rnd', 6, 0.027851649784305987);('IH', 'Sfd', 4, -0.8235921791622178)"
500,"('IH', 'BDx', 3, -0.5429032423020415);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Sfd', 4, -0.8235921791622178);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BDx', 4, 0.9503512111206192);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Pop', 2, 0.07899143578695345);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BD', 6, 0.22512928564959078);('HO', 0, 'Mrn', np.float64(0.16626483312510817));('IH', 'BDy', 5, -0.7107084609002312);('IH', 'Pfd', 4, np.float64(-0.794753758094599));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LPF', 3, 0.514074902224009);('HO', 0, 'Mfd', np.float64(-0.3735766825554951))"
501,"('HO', 4, 'Mfd', np.float64(0.6903684464318172));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Sg', 5, np.float64(0.03616786684596339));('IH', 'LPF', 3, 0.514074902224009);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 2, 'Mfd', 0.9732052632694248);('HO', 0, 'Mrn', -0.05436384262378535);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Pop', 4, np.float64(0.4756746768760105));('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.6450739821489437)"
502,"('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Sir', 4, -0.637834707151796);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sfd', 5, -0.3149420598455259);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 1, 'Mfd', -0.29473661658821415);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'BD', 3, 0.7662865045214753);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 4, 'Mfd', 0.8103162165445568)"
